TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,TipoContrato,HoraCreado,char,NO
dbo,TipoCuadro,CodPais,char,NO
dbo,TipoCuadro,Dealer,int,NO
dbo,TipoCuadro,Tipo,smallint,NO
dbo,TipoCuadro,Descripcion,char,NO
dbo,TipoCuadro,LlevaCobro,bit,YES
dbo,TipoDeficiencia,CodPais,char,NO
dbo,TipoDeficiencia,Dealer,smallint,NO
dbo,TipoDeficiencia,IdTipoDeficiencia,int,NO
dbo,TipoDeficiencia,Descripcion,char,NO
dbo,TipoDeficiencia,Porcentaje,real,NO
dbo,TipoDevDesc,CodPais,char,NO
dbo,TipoDevDesc,Dealer,int,NO
dbo,TipoDevDesc,Codigo,smallint,NO
dbo,TipoDevDesc,Descripcion,char,YES
dbo,TipoDevDesc,Porcentaje,real,YES
dbo,TipoDevDesc,Tipo,char,YES
dbo,TipoDevDesc,CargoAbono,char,YES
dbo,TipoDevDesc,CuentaContable,char,YES
dbo,TipoDevDesc,Renta,bit,YES
dbo,TipoDevDesc,Isss,bit,YES
dbo,TipoDevDesc,Afp,bit,YES
dbo,TipoDevDesc,Cooperativa,bit,YES
dbo,TipoDevDesc,Clase,char,YES
dbo,TipoDevDesc,Cxc,bit,YES
dbo,TipoDevDesc,SubSidiado,bit,YES
dbo,TipoDevDesc,CxpPrestamo,bit,YES
dbo,TipoDevDesc,Cc,smallint,YES
dbo,TipoDevDesc,RentaFijo,bit,YES
dbo,TipoDevDesc,Exento,decimal,YES
dbo,TipoDevDesc,DescBancario,bit,NO
dbo,TipoDevDesc,ValorMensual,bit,NO
dbo,TipoDevDesc,ValorAnualizado,bit,NO
dbo,TipoDocID,CodPais,char,NO
dbo,TipoDocID,Codigo,int,NO
dbo,TipoDocID,TipoDoc,varchar,NO
dbo,TipoDocID,Descripcion,varchar,NO
dbo,TipoEnvio,CodPais,char,NO
dbo,TipoEnvio,Dealer,smallint,NO
dbo,TipoEnvio,idTipoRecibo,int,NO
dbo,TipoEnvio,Descripcion,varchar,NO
dbo,TipoFaltas,CodPais,char,NO
dbo,TipoFaltas,Dealer,int,NO
dbo,TipoFaltas,Codigo,smallint,NO
dbo,TipoFaltas,Descripcion,char,NO
dbo,TipoFaltas,AplicaExpulsion,bit,NO
dbo,TipoGarantia,CodPais,char,NO
dbo,TipoGarantia,Dealer,int,NO
dbo,TipoGarantia,TipoGarantia,smallint,NO
dbo,TipoGarantia,Descripcion,char,NO
dbo,TipoGastosIndirect,CodPais,char,NO
dbo,TipoGastosIndirect,Dealer,int,NO
dbo,TipoGastosIndirect,Tipo,smallint,NO
dbo,TipoGastosIndirect,Descripcion,char,NO
dbo,TipoGastosIndirect,CuentaContable,char,NO
dbo,TipoGastosIndirect,Clase,char,NO
dbo,TipoGastosIndirect,Porcentaje,real,NO
dbo,TipoGastosIndirect,CdeCosto,int,NO
dbo,TipoInventario,CodPais,char,NO
dbo,TipoInventario,Dealer,int,NO
dbo,TipoInventario,Tipo,char,NO
dbo,TipoInventario,Descripcion,char,YES
dbo,TipoInventario,Linea,char,YES
dbo,TipoNC,CodPais,char,NO
dbo,TipoNC,Dealer,smallint,NO
dbo,TipoNC,Tipo,char,NO
dbo,TipoNC,Descripcion,char,NO
dbo,TipoNegocio,CodPais,char,NO
dbo,TipoNegocio,Dealer,int,NO
dbo,TipoNegocio,TipoNegocio,int,NO
dbo,TipoNegocio,Descripcion,char,NO
dbo,TipoOrden,CodPais,char,NO
dbo,TipoOrden,Dealer,int,NO
dbo,TipoOrden,Tipo,char,NO
dbo,TipoOrden,Descripcion,char,YES
dbo,TipoOrden,Formulado,bit,YES
dbo,TipoOrden,Serie,char,NO
dbo,TipoOrden,Ultimo,int,NO
dbo,TipoOrdenProd,CodPais,char,NO
dbo,TipoOrdenProd,Dealer,int,NO
dbo,TipoOrdenProd,TipoOrden,char,NO
dbo,TipoOrdenProd,Descripcion,char,NO
dbo,TipoParentesco,CodPais,char,NO
dbo,TipoParentesco,Dealer,int,NO
dbo,TipoParentesco,Codigo,smallint,NO
dbo,TipoParentesco,Descripcion,char,NO
dbo,TipoPlanilla,CodPais,char,NO
dbo,TipoPlanilla,Dealer,int,NO
dbo,TipoPlanilla,Tipo,smallint,NO
dbo,TipoPlanilla,Descripcion,nchar,YES
dbo,TipoPlanilla,ISR,smallint,NO
dbo,TipoRecibo,CodPais,char,NO
dbo,TipoRecibo,Dealer,smallint,NO
dbo,TipoRecibo,idTipoRecibo,int,NO
dbo,TipoRecibo,Descripcion,varchar,NO
dbo,TipoRequisicion,CodPais,char,NO
dbo,TipoRequisicion,Dealer,int,NO
dbo,TipoRequisicion,Tipo,smallint,NO
dbo,TipoRequisicion,Descripcion,char,NO
dbo,TipoRequisicion,Prefijo,varchar,NO
dbo,TipoRequisicion,Mascara,varchar,NO
dbo,TipoRequisicion,Sufijo,varchar,NO
dbo,TipoRequisicion,ReinicioAnual,bit,NO
dbo,TipoRequisicion,Correlativo,int,NO
dbo,TipoRequisicion,Año,int,NO
dbo,TipoRequisicion,Activo,bit,NO
dbo,TipoRetDesc,CodPais,char,NO
dbo,TipoRetDesc,Dealer,int,NO
dbo,TipoRetDesc,Tipo,smallint,NO
dbo,TipoRetDesc,Descripcion,char,NO
dbo,TIPOS_CLIENTE,CodPais,char,NO
dbo,TIPOS_CLIENTE,Dealer,int,NO
dbo,TIPOS_CLIENTE,Tipo,smallint,NO
dbo,TIPOS_CLIENTE,Descripcion,char,NO
dbo,TIPOS_CLIENTE,Factor_Precio_Venta,float,NO
dbo,TIPOS_CLIENTE,Porcentaje,real,NO
dbo,TIPOS_CLIENTE,Habilitado,bit,NO
dbo,TiposCreditos,Codigo,char,NO
dbo,TiposCreditos,Descripcion,char,NO
dbo,TiposCreditos,NumeroCuotas,float,NO
dbo,TiposCreditos,Interes,float,NO
dbo,TiposCreditos,InteresXCouta,float,YES
dbo,TipoServicio,CodPais,char,NO
dbo,TipoServicio,Dealer,smallint,NO
dbo,TipoServicio,TipoServicio,char,NO
dbo,TipoServicio,Descripcion,char,NO
dbo,TipoUsuario,Codigo,char,NO
dbo,TipoUsuario,Descripcion,char,YES
dbo,TipoValor,CodPais,char,NO
dbo,TipoValor,Dealer,int,NO
dbo,TipoValor,Tipo,smallint,NO
dbo,TipoValor,Descripcion,char,NO
dbo,TipoVendedor,CodPais,char,NO
dbo,TipoVendedor,Dealer,int,NO
dbo,TipoVendedor,Tipo,char,NO
dbo,TipoVendedor,Descripcion,char,YES
dbo,TipoVendedor,CCosto,int,YES
dbo,TipoVendedor,Cons,char,YES
dbo,TituloObtenido,CodPais,char,NO
dbo,TituloObtenido,Dealer,int,NO
dbo,TituloObtenido,Titulo,smallint,NO
dbo,TituloObtenido,Descripcion,char,NO
dbo,TituloOC,CodPais,char,NO
dbo,TituloOC,Dealer,int,NO
dbo,TituloOC,Tda,char,NO
dbo,TituloOC,Codigo,int,NO
dbo,TituloOC,Descripcion,char,YES
dbo,TituloOC,a1,char,NO
dbo,TituloOC,a2,char,NO
dbo,TituloOC,a3,char,NO
dbo,TituloOC,a4,char,NO
dbo,TituloOC,a5,char,NO
dbo,TituloOC,a6,char,NO
dbo,TituloOC,a7,char,NO
dbo,TituloOC,a8,char,NO
dbo,TituloOC,a9,char,NO
dbo,TituloOC,a10,char,NO
dbo,TITULOS_DOCENTES,CodPais,char,NO
dbo,TITULOS_DOCENTES,Dealer,int,NO
dbo,TITULOS_DOCENTES,CodDocente,char,NO
dbo,TITULOS_DOCENTES,Nombre_Titulo,char,NO
dbo,TITULOS_DOCENTES,Institucion_Educativa,char,NO
dbo,TITULOS_DOCENTES,Fecha_Graduacion,datetime,NO
dbo,TMotorista,Codigo,nvarchar,NO
dbo,TMotorista,Nombre,nvarchar,NO
dbo,TmpEmpDevDesc,Codigo,int,YES
dbo,TmpEmpDevDesc,Empleado,char,YES
dbo,TmpEmpDevDesc,Departamento,char,YES
dbo,TmpEmpDevDesc,Concepto,char,YES
dbo,TmpEmpDevDesc,Valor,decimal,YES
dbo,TmpEmpDevDesc,LineaNo,int,NO
dbo,TmpEmpDevDesc,Usuario,char,YES
dbo,TokenAuth,CodPais,char,NO
dbo,TokenAuth,Dealer,int,NO
dbo,TokenAuth,Token,varchar,YES
dbo,TokenAuth,Fecha,date,YES
dbo,TokenAuth,Hora,char,YES
dbo,TokenAuth,PassApi,varchar,NO
dbo,TokenAuth,PassPub,varchar,NO
dbo,TokenAuth,PassPriv,varchar,NO
dbo,TokenAuth,ambiente,char,NO
dbo,TokenAuth,NIT,varchar,NO
dbo,Tokens,Token,nvarchar,NO
dbo,Tokens,CodPais,char,YES
dbo,Tokens,Dealer,int,YES
dbo,Tokens,Activo,bit,YES
dbo,TotalesMes,CodPais,char,NO
dbo,TotalesMes,Dealer,int,NO
dbo,TotalesMes,Mes,char,NO
dbo,TotalesMes,NumeroImp,smallint,NO
dbo,TotalesMes,VentasComerciales,decimal,NO
dbo,TotalesMes,Cobros,decimal,NO
dbo,TotalesMes,VentasBrutas,decimal,NO
dbo,TotalesMes,VentasNetas,decimal,NO
dbo,TotalesMes,CobroMenoresIguales30,decimal,NO
dbo,TotalesMes,CobroMayores30Menores60,decimal,NO
dbo,TotalesMes,CobrosMayores60,decimal,NO
dbo,TotalesMes,ComisionImp,decimal,NO
dbo,Transferencia,CodPais,char,NO
dbo,Transferencia,Dealer,int,NO
dbo,Transferencia,id,int,NO
dbo,Transferencia,Tipo,char,NO
dbo,Transferencia,Fecha,datetime,NO
dbo,Transferencia,CtaOrigen,char,NO
dbo,Transferencia,CtaDestino,char,NO
dbo,Transferencia,Valor,decimal,NO
dbo,Transferencia,Descripcion,char,NO
dbo,Transferencia,Referencia,char,NO
dbo,Transferencia,Usuario,char,NO
dbo,Transferencia,Modificado,datetime,NO
dbo,Transferencia,Cheque,int,NO
dbo,Transferencia,Cargo,int,NO
dbo,Transferencia,Abono,int,NO
dbo,TransporteExp,CodPais,char,NO
dbo,TransporteExp,Codigo,int,NO
dbo,TransporteExp,Descripcion,varchar,YES
dbo,TransportePesado,Codpais,char,NO
dbo,TransportePesado,Dealer,int,NO
dbo,TransportePesado,Numero,int,NO
dbo,TransportePesado,Correlativo,int,NO
dbo,TransportePesado,Tipo,char,NO
dbo,TransportePesado,Fecha,datetime,NO
dbo,TransportePesado,Cliente,char,NO
dbo,TransportePesado,Despacho,int,NO
dbo,TransportePesado,CantidadQQ,decimal,NO
dbo,TransportePesado,TipoDespacho,char,NO
dbo,TransportePesado,CodOrigen,smallint,NO
dbo,TransportePesado,Origen,char,NO
dbo,TransportePesado,CodDestino,smallint,NO
dbo,TransportePesado,Destino,char,NO
dbo,TransportePesado,KmSalida,decimal,NO
dbo,TransportePesado,KmEntrada,decimal,NO
dbo,TransportePesado,ValorViaje,decimal,NO
dbo,TransportePesado,ValorCobrar,decimal,NO
dbo,TransportePesado,Recargos,decimal,NO
dbo,TransportePesado,Vehiculo,smallint,NO
dbo,TransportePesado,Motorista,smallint,NO
dbo,TransportePesado,Empleado,smallint,NO
dbo,TransportePesado,Pedido,int,NO
dbo,TransportePesado,TipoDoc,char,NO
dbo,TransportePesado,DocNo,char,NO
dbo,TransportePesado,GalonesDiesel,decimal,NO
dbo,TransportePesado,Descripción,char,NO
dbo,TranspParticular,CodPais,char,NO
dbo,TranspParticular,Dealer,int,NO
dbo,TranspParticular,Numero,smallint,NO
dbo,TranspParticular,Nombres,char,NO
dbo,TranspParticular,Direccion,char,NO
dbo,TranspParticular,Telefono,char,NO
dbo,TranspParticular,NoID,char,NO
dbo,TranspParticular,FechaIngreso,datetime,NO
dbo,TranspParticular,Nacionalidad,char,NO
dbo,TranspParticular,LugarNacimiento,char,NO
dbo,Traslado,CodPais,char,NO
dbo,Traslado,Dealer,int,NO
dbo,Traslado,Tda,char,NO
dbo,Traslado,Serie,char,NO
dbo,Traslado,TrasladoNo,int,NO
dbo,Traslado,Fecha,date,NO
dbo,Traslado,DeBodega,char,NO
dbo,Traslado,ParaBodega,char,NO
dbo,Traslado,Transporta,smallint,NO
dbo,Traslado,Recibe,smallint,NO
dbo,Traslado,Total,decimal,NO
dbo,Traslado,UltimaLinea,smallint,NO
dbo,Traslado,Justificacion,char,NO
dbo,Traslado,Estatus,char,NO
dbo,Traslado,EnvioNo,char,NO
dbo,Traslado,Vehiculo,smallint,NO
dbo,Traslado,UserCreador,char,NO
dbo,Traslado,UserModify,char,NO
dbo,Traslado,FechaNatural,datetime,NO
dbo,Traslado,Sucursal,char,NO
dbo,Traslado,ClienteNo,char,NO
dbo,Traslado,IngBodega,int,YES
dbo,Traslado,Vendedor,nchar,YES
dbo,Traslado,Estatus2,char,YES
dbo,Traslado,UserRecibe,char,YES
dbo,Traslado,FechaRecibido,datetime,YES
dbo,Traslado,HoraRecibido,nvarchar,YES
dbo,Traslado,FechaNatRecibido,datetime,YES
dbo,Traslado,ERPKey,nvarchar,YES
dbo,Traslado,ClaseTraslado,char,YES
dbo,Traslado,NoInventariar,smallint,YES
dbo,Traslado,Cantidad,decimal,NO
dbo,Traslado,Motorista,varchar,NO
dbo,Traslado,Consecutivo,char,NO
dbo,TrasladoAF,CodPais,char,NO
dbo,TrasladoAF,Dealer,int,NO
dbo,TrasladoAF,Traslado_No,float,NO
dbo,TrasladoAF,Fecha,datetime,NO
dbo,TrasladoAF,Ubicacion_Origen,smallint,NO
dbo,TrasladoAF,Codigo_Origen,char,NO
dbo,TrasladoAF,Ubicacion_Destino,smallint,NO
dbo,TrasladoAF,Codigo_Destino,char,NO
dbo,TrasladoAF,Cantidad,decimal,NO
dbo,TrasladoAF,Valor_Original,decimal,NO
dbo,TrasladoAF,Depreciacion_Acumulada,decimal,NO
dbo,TrasladoAF,Saldo_a_la_fecha,decimal,NO
dbo,TrasladoAF,Revaluo,decimal,NO
dbo,TrasladoAF,Valor_Residual,decimal,NO
dbo,TrasladoAF,Autorizado_por,char,NO
dbo,TrasladoAF,Comentario,char,NO
dbo,TrasladoTemp,Codpais,char,NO
dbo,TrasladoTemp,Dealer,int,NO
dbo,TrasladoTemp,Tda,char,NO
dbo,TrasladoTemp,Serie,char,NO
dbo,TrasladoTemp,TrasladoNo,int,NO
dbo,TrasladoTemp,Fecha,datetime,NO
dbo,TrasladoTemp,Transporta,int,NO
dbo,TrasladoTemp,Motorista,varchar,NO
dbo,TrasladoTemp,Justificacion,char,NO
dbo,TrasladoTemp,DeBodega,char,NO
dbo,TrasladoTemp,ParaBodega,char,NO
dbo,TrasladoTemp,NoInventariar,smallint,NO
dbo,TrasladoTemporal,CodPais,char,NO
dbo,TrasladoTemporal,Dealer,int,NO
dbo,TrasladoTemporal,Tda,char,NO
dbo,TrasladoTemporal,Serie,char,NO
dbo,TrasladoTemporal,TrasladoNo,int,NO
dbo,TrasladoTemporal,LineaNo,smallint,NO
dbo,TrasladoTemporal,Fecha,datetime,NO
dbo,TrasladoTemporal,DeBodega,char,NO
dbo,TrasladoTemporal,ParaBodega,char,NO
dbo,TrasladoTemporal,Transporta,smallint,NO
dbo,TrasladoTemporal,Motorista,varchar,NO
dbo,TrasladoTemporal,Vehiculo,smallint,NO
dbo,TrasladoTemporal,Justificacion,char,NO
dbo,TrasladoTemporal,ClienteNo,char,NO
dbo,TrasladoTemporal,Vendedor,nchar,YES
dbo,TrasladoTemporal,Codigo,char,NO
dbo,TrasladoTemporal,Cantidad,decimal,NO
dbo,TrasladoTemporal,CostoUnitario,decimal,NO
dbo,TrasladoTemporal,Estatus,char,NO
dbo,TrasladoTemporal,Estatus2,char,YES
dbo,TrasladoTemporal,Pendiente,smallint,YES
dbo,TrasladoTemporal,Importar,smallint,YES
dbo,Turno,CodPais,char,NO
dbo,Turno,Dealer,int,NO
dbo,Turno,Codigo,char,NO
dbo,Turno,Descripcion,char,NO
dbo,Turno,Break1,bit,NO
dbo,Turno,Comida,bit,NO
dbo,Turno,Break2,bit,NO
dbo,Turno,DiasLaboralesPorSemana,smallint,NO
dbo,Turno,HorasNocturnidad,smallint,NO
dbo,Turno,Clase,char,NO
dbo,UbicacionAF,CodPais,char,NO
dbo,UbicacionAF,Dealer,int,NO
dbo,UbicacionAF,Codigo,smallint,NO
dbo,UbicacionAF,Descripcion,char,NO
dbo,UbicacionAF,Cuenta_Depreciacion,char,NO
dbo,UbicacionAF,Cuenta_Gastos,char,NO
dbo,UbicacionAF,Encargado,char,NO
dbo,UbicEntrega,CodPais,char,NO
dbo,UbicEntrega,Dealer,smallint,NO
dbo,UbicEntrega,Ubicacion,int,NO
dbo,UbicEntrega,Descripcion,char,NO
dbo,UbicEntregaVta,CodPais,char,NO
dbo,UbicEntregaVta,Dealer,smallint,NO
dbo,UbicEntregaVta,Ubicacion,int,NO
dbo,UbicEntregaVta,Descripcion,char,NO
dbo,Unidad,CodPais,char,NO
dbo,Unidad,Dealer,int,NO
dbo,Unidad,Codigo,char,NO
dbo,Unidad,Descripcion,char,YES
dbo,Unidad,Abr,char,NO
dbo,Unidad,Abr2,char,NO
dbo,Unidad,Activo,bit,NO
dbo,UnidadPresentacion$,CodMaterial,char,NO
dbo,UnidadPresentacion$,CodPresentacion,char,NO
dbo,UnidadPresentacion$,Descripcion,nvarchar,YES
dbo,UnidadPresentacion$,Cantidad,float,YES
dbo,UnidadPresentacion$,Venta,nvarchar,YES
dbo,UnidadPresentacion$,Compra,nvarchar,YES
dbo,UnidadPresentacion$,Receta,nvarchar,YES
dbo,UnidadPresentacion$,F8,nvarchar,YES
dbo,UnidadPresentacion$$,CodMaterial,char,NO
dbo,UnidadPresentacion$$,CodPresentacion,char,NO
dbo,UnidadPresentacion$$,Descripcion,nvarchar,YES
dbo,UnidadPresentacion$$,Cantidad,float,YES
dbo,UnidadPresentacion$$,Venta,nvarchar,YES
dbo,UnidadPresentacion$$,Compra,nvarchar,YES
dbo,UnidadPresentacion$$,Receta,nvarchar,YES
dbo,UnidadPresentacion$O,CodMaterial,char,YES
dbo,UnidadPresentacion$O,CodPresentacion,char,YES
dbo,UnidadPresentacion$O,Descripcion,nvarchar,YES
dbo,UnidadPresentacion$O,UDM,float,YES
dbo,UnidadPresentacion$O,Udm1,char,YES
dbo,UnidadPresentacion$O,Venta,char,YES
dbo,UnidadPresentacion$O,Compra,char,YES
dbo,UnidadPresentacion$O,Receta,char,YES
dbo,UnidadPresentacion$OQ,CodMaterial,nvarchar,YES
dbo,UnidadPresentacion$OQ,CodPresentacion,float,YES
dbo,UnidadPresentacion$OQ,Descripcion,nvarchar,YES
dbo,UnidadPresentacion$OQ,Cantidad,float,YES
dbo,UnidadPresentacion$OQ,Udm,nvarchar,YES
dbo,UnidadPresentacion$OQ,Venta,nvarchar,YES
dbo,UnidadPresentacion$OQ,Compra,nvarchar,YES
dbo,UnidadPresentacion$OQ,Receta,nvarchar,YES
dbo,UnidadProducto,CodPais,char,NO
dbo,UnidadProducto,Dealer,int,NO
dbo,UnidadProducto,Codigo,char,NO
dbo,UnidadProducto,Tipo,char,NO
dbo,UnidadProducto,Unidad,char,YES
dbo,UnidadProducto,Cantidad,decimal,NO
dbo,UnidadProducto,PorDefecto,bit,YES
dbo,UnidadProducto,Compra,bit,NO
dbo,UnidadProducto,UnidadxTarima,float,NO
dbo,UserAccount,Codigo,int,NO
dbo,UserAccount,Nombre,varchar,YES
dbo,UserAccount,Pais,char,NO
dbo,UserAccount,DealerNo,int,YES
dbo,UserAccount,UserNo,int,YES
dbo,UserAccount,Email,varchar,YES
dbo,UserAccount,Programa,char,YES
dbo,UserContact,CodPais,char,NO
dbo,UserContact,Dealer,int,NO
dbo,UserContact,Usuario,char,NO
dbo,UserContact,Tipo,char,NO
dbo,UserContact,Nombre,char,NO
dbo,UserContact,Email,char,NO
dbo,UserContact,Empresa,char,NO
dbo,UserContact,TelNo1,char,NO
dbo,UserContact,TelNo2,char,NO
dbo,UserContact,FaxNo,char,NO
dbo,UserContact,Movil1,char,NO
dbo,UserContact,Movil2,char,NO
dbo,UserDump,ID,int,NO
dbo,UserDump,Tipo,char,YES
dbo,UserDump,Usuario,char,NO
dbo,UserDump,Nombre,char,NO
dbo,UserDump,Grupo,char,NO
dbo,UserDump,Derecho,char,NO
dbo,UserGroup,GrupoCliente,int,NO
dbo,UserGroup,ParentIDGRP,char,NO
dbo,UserGroup,UniqueIDGRP,char,NO
dbo,UserGroup,UserIDGRP,char,NO
dbo,UserGroup,GroupGRP,char,NO
dbo,UserGroup,CreadoPor,char,NO
dbo,UserGroup,ModificadoPor,char,NO
dbo,UserGroup,FechaCreado,datetime,NO
dbo,UserGroup,HoraCreado,char,NO
dbo,UserGroup,FechaUpdate,char,NO
dbo,UserGroup,HoraUpdate,char,NO
dbo,UserLogins,LoginsId,char,NO
dbo,UserLogins,Usuario,char,NO
dbo,UserLogins,Nombre,char,NO
dbo,UserLogins,Estatus,char,NO
dbo,UserLogins,Password,char,NO
dbo,UserLogins,NumeroGrupos,smallint,NO
dbo,UserLogins,NumeroDerechos,smallint,NO
dbo,UserLogins,Otros,char,NO
dbo,UserLogins,UserAdmin,smallint,YES
dbo,UserLogins,GrupoCliente,int,YES
dbo,UserLogins,VigenciaClave,datetime,NO
dbo,UserLogins,CreadoPor,char,NO
dbo,UserLogins,ModificadoPor,nchar,YES
dbo,UserLogins,FechaCreado,datetime,NO
dbo,UserLogins,HoraCreado,char,NO
dbo,UserLogins,FechaUpdate,datetime,NO
dbo,UserLogins,HoraUpdate,char,NO
dbo,UserLogins,Region,char,NO
dbo,UserLogins,PrimerCambioClave,bit,NO
dbo,UserLogins,TipoUsuario,char,NO
dbo,UserPrint,CodPais,char,NO
dbo,UserPrint,Dealer,int,NO
dbo,UserPrint,Tda,char,NO
dbo,UserPrint,Usuario,char,NO
dbo,UserPrint,Terminal,int,NO
dbo,UserPrint,Doc,char,NO
dbo,UserPrint,Impresora,char,NO
dbo,UserPrint,Papel,char,NO
dbo,UserPrint,Formato,int,NO
dbo,UserPrint,ImpresoraTicket,varchar,NO
dbo,UserRights,CodPais,char,NO
dbo,UserRights,Dealer,int,NO
dbo,UserRights,ParentIDRGT,char,NO
dbo,UserRights,UniqueIDRGT,char,NO
dbo,UserRights,UserIDRGT,char,NO
dbo,UserRights,RightRGT,char,NO
dbo,UserRights,CreadoPor,char,NO
dbo,UserRights,ModificadoPor,char,NO
dbo,UserRights,FechaCreado,datetime,NO
dbo,UserRights,HoraCreado,char,NO
dbo,UserRights,FechaUpdate,char,NO
dbo,UserRights,HoraUpdate,char,NO
dbo,Users,UserID,char,NO
dbo,Users,UserName,char,NO
dbo,Users,UserInfo,char,NO
dbo,Users,EncryptedPassword,char,NO
dbo,Users,LastPasswordChange,datetime,YES
dbo,Users,Inactive,bit,NO
dbo,UsoOrdenCompra,CodPais,char,NO
dbo,UsoOrdenCompra,Dealer,int,NO
dbo,UsoOrdenCompra,Tda,char,NO
dbo,UsoOrdenCompra,OrdenNo,int,NO
dbo,UsoOrdenCompra,LineaNo,int,NO
dbo,UsoOrdenCompra,Fecha,datetime,NO
dbo,UsoOrdenCompra,Codigo,char,NO
dbo,UsoOrdenCompra,Descripcion,char,NO
dbo,UsoOrdenCompra,Cantidad,decimal,NO
dbo,UsoOrdenCompra,PrecioUnitario,decimal,NO
dbo,UsoOrdenCompra,Importe,decimal,NO
dbo,UsoOrdenCompra,Proveedor,char,NO
dbo,UsoOrdenCompra,TipoUnidad,char,NO
dbo,UsoOrdenCompra,CantidadPedida,decimal,NO
dbo,UsoPorMil,CodPais,char,NO
dbo,UsoPorMil,Dealer,int,NO
dbo,UsoPorMil,Tda,char,NO
dbo,UsoPorMil,Codigo,char,NO
dbo,UsoPorMil,UsoX1000,decimal,NO
dbo,UsoPorMil,SucursalCampestre,int,NO
dbo,UsoPorMil,createdAt,datetimeoffset,NO
dbo,UsoPorMil,updatedAt,datetimeoffset,NO
dbo,USUARIOS,CodPais,char,NO
dbo,USUARIOS,Dealer,int,NO
dbo,USUARIOS,Usuario,char,NO
dbo,USUARIOS,Pass,char,NO
dbo,USUARIOS,Nombre,char,NO
dbo,USUARIOS,Cargo,char,NO
dbo,Vacacion,CodPais,char,NO
dbo,Vacacion,Dealer,int,NO
dbo,Vacacion,DesdeAnyos,real,NO
dbo,Vacacion,HastaAnyos,real,NO
dbo,Vacacion,Porcentaje,real,NO
dbo,Vacacion,Dias,smallint,NO
dbo,ValeCaja,CodPais,char,NO
dbo,ValeCaja,Dealer,smallint,NO
dbo,ValeCaja,Tda,char,NO
dbo,ValeCaja,Serie,char,NO
dbo,ValeCaja,NoVale,int,NO
dbo,ValeCaja,Cajero,char,NO
dbo,ValeCaja,Fecha,datetime,NO
dbo,ValeCaja,Nombre,char,NO
dbo,ValeCaja,Descripcion,char,NO
dbo,ValeCaja,Valor,float,NO
dbo,ValeCaja,Autorizado,char,NO
dbo,ValeCaja,Estatus,char,NO
dbo,ValeCajaChica,CodPais,char,NO
dbo,ValeCajaChica,Dealer,int,NO
dbo,ValeCajaChica,Tda,char,NO
dbo,ValeCajaChica,ValeNo,int,NO
dbo,ValeCajaChica,LiquidadorNo,char,NO
dbo,ValeCajaChica,Fecha,datetime,NO
dbo,ValeCajaChica,Rubro,smallint,NO
dbo,ValeCajaChica,CCosto,smallint,NO
dbo,ValeCajaChica,Nombre,varchar,NO
dbo,ValeCajaChica,Concepto,varchar,NO
dbo,ValeCajaChica,Valor,decimal,NO
dbo,ValeCajaChica,Estatus,char,NO
dbo,ValeSubsidio,CodPais,char,NO
dbo,ValeSubsidio,Dealer,int,NO
dbo,ValeSubsidio,Empresa,smallint,NO
dbo,ValeSubsidio,Empleado,char,NO
dbo,ValeSubsidio,ValeNo,int,NO
dbo,ValeSubsidio,Fecha,date,YES
dbo,ValeSubsidio,Descripcion,char,NO
dbo,ValeSubsidio,Valor,decimal,NO
dbo,ValeSubsidio,Autorizado,char,NO
dbo,ValeSubsidio,Estatus,char,NO
dbo,ValidezCotizacion,CodPais,char,NO
dbo,ValidezCotizacion,Dealer,int,NO
dbo,ValidezCotizacion,Codigo,char,NO
dbo,ValidezCotizacion,Descripcion,char,NO
dbo,VALORES_A_DISTRIBUIR,CodPais,char,NO
dbo,VALORES_A_DISTRIBUIR,Dealer,int,NO
dbo,VALORES_A_DISTRIBUIR,Fecha_aplicacion,datetime,NO
dbo,VALORES_A_DISTRIBUIR,Tipo_orden,char,NO
dbo,VALORES_A_DISTRIBUIR,Valor_distribuir,float,NO
dbo,VALORES_A_DISTRIBUIR,UE_produccion,float,NO
dbo,VALORES_A_DISTRIBUIR,Equivalentes_totales,float,NO
dbo,ValoresDistribuir,CodPais,char,NO
dbo,ValoresDistribuir,Dealer,smallint,NO
dbo,ValoresDistribuir,Fecha,datetime,NO
dbo,ValoresDistribuir,TipoOrden,char,NO
dbo,ValoresDistribuir,Valor,decimal,NO
dbo,ValoresDistribuir,UEProduccion,decimal,NO
dbo,ValoresDistribuir,EquivalentesTotales,decimal,NO
dbo,ValorRecibido,CodPais,char,NO
dbo,ValorRecibido,Dealer,int,NO
dbo,ValorRecibido,Tda,char,NO
dbo,ValorRecibido,Fecha,datetime,NO
dbo,ValorRecibido,LiqNo,int,NO
dbo,ValorRecibido,Cajero,char,NO
dbo,ValorRecibido,Cliente,char,NO
dbo,ValorRecibido,ChequeNo,char,NO
dbo,ValorRecibido,FechaCobro,datetime,NO
dbo,ValorRecibido,Valor,decimal,NO
dbo,ValorRecibido,Tipo,smallint,NO
dbo,ValorRecibido,CuentaRemesado,char,NO
dbo,ValorRecibido,Banco,char,YES
dbo,ValorRecibido,FechaVenc,datetime,YES
dbo,ValorRecibido,NoCta,char,YES
dbo,ValorRecibido,Cancelado,bit,YES
dbo,ValorRecibido,Saldo,decimal,YES
